video_id,channel_id,title,description,tags,published_at,category_id,category_name,duration,definition,caption,default_audio_language,default_language,thumbnail_url,made_for_kids
gF0gfFdkRI0,UCOtYyt7W5PmPnwQjWWF_Z-Q,Amma - අම්මා  | Episode 196 | 2026-07-17 | Hiru TV,"Amma - අම්මා  | Episode 196 | 2026-07-17 | Hiru TV

සතියේ දින පහේම සවස 6.30 ට හිරු TV තුළින්...

Hiru TV - Sri Lanka's Most Watched Television Channel

හිරු ටිවී සියළුම ටෙලිනාට්‍යය සහ වැඩසටහන් නැරඹීමට Hiru TV YouTube නාලිකාව දැන්ම SUBSCRIBE කරන්න!
🟠 𝗦𝗨𝗕𝗦𝗖𝗥𝗜𝗕𝗘 𝗡𝗢𝗪! 👉 https://www.youtube.com/@HiruTVOfficial

Visit our official website - http://www.hirutv.lk
🔴 Watch live webcast - https://hiru.lk/PmfFC4

𝗙𝗢𝗟𝗟𝗢𝗪 𝗨𝗦 𝗢𝗡 🔔
🔗 Facebook : https://www.facebook.com/hirutv
🔗 Instagram : https://www.instagram.com/hirutvlk
🔗 TikTok : https://www.tiktok.com/@hirutv
🔗 X : https://x.com/tvhiru
🔗 Threads : https://www.threads.com/@hirutvlk
🔗 WhatsApp Channel : https://hiru.lk/xQjZ9H
🔗 Instagram Channel : https://hiru.lk/7LpW4H

අලුත් දේ නරඹන්න Hiru TV app එක දැන්ම Download කරගන්න!
Android - https://bit.ly/3HtEL4q
IOS - https://apple.co/3Yn7YEX

#Amma #අම්මා #HiruTV #HiruTVLK #HiruTVDigital #AmmaHiruTV",hiru tv lk|hiru tv sri lanka|hiru tv digital|අම්මා|Amma|Amma - අම්මා|Amma hiru tv|hiru tv Amma|Amma today|Amma hiru tv teledrama|Charith Abeysinghe|chamila peiris|Nayomi Thakshila|Amanda Jayarathna|dulakshi rajapaksha|Amma song hiru tv|hiru tv Amma teledrama|Amma teledrama|Amma teledrama theme song|sinhala teledrama|hiru tv live|අම්මා | Episode 97|2026-02-24|මිහී,2026-07-17T13:30:06Z,24,Entertainment,PT18M51S,hd,false,si,si,https://i.ytimg.com/vi/gF0gfFdkRI0/hqdefault.jpg,False
ucrsDqdYaWw,UCs_mHlm5_C82W5WCIJaSMbQ,මේ දැන් රවි රජ උනා | ඔබේ ලග්නයටත් මේ දේවල් වෙනවද? රවි කටකයට යන විශ්මිත ග්‍රහ මාරුව,"මේ දැන් රවි රජ උනා | ඔබේ ලග්නයටත් මේ දේවල් වෙනවද? රවි කටකයට යන විශ්මිත ග්‍රහ මාරුව

ජූලි 16 වනදා රාත්‍රී 11.40 ට සිදුවන රවි ග්‍රහයාගේ කටක රාශි ගතවීම ඔබේ ජීවිතයට කෙසේ බලපායිද? ඉදිරි මාසයක කාලය තුළ ලග්න 12ටම සිදුවන ජීවිතය වෙනස් කරන පෙරළිය ගැන හරියටම දැනගන්න මේ වීඩියෝව අනිවාර්යයෙන්ම නරඹන්න.

මෙම රවි මාරුවත් සමග ලග්න 12 හිමියන්ගේ අධ්‍යාපනය, රැකියාව, විදෙස් ගමන්, ව්‍යාපාර සහ පවුල් ජීවිතය තුළ සිදුවන සුවිශේෂී වෙනස්කම් ජ්‍යෝතිෂයට අනුව නිවැරදිව මෙහි විග්‍රහ කර ඇත. ඔබේ ලග්නයට අදාළ පලාපල විස්තරය මගනොහැර සම්පූර්ණයෙන්ම නරඹන්න. ජීවිතයේ වැදගත් තීරණ ගැනීමට පෙර සහ ඉදිරි අනාගතය සැලසුම් කර ගැනීමට මෙම තොරතුරු ඔබට මහත් පිටිවහලක් වේවි.

මේ වගේ තවත් වැදගත් ජ්‍යෝතිෂ තොරතුරු සහ ග්‍රහ මාරු ගැන එසැණින් දැනගන්න අපගේ නාලිකාව දැන්ම Subscribe කරන්න. මේ වීඩියෝව ගැන ඔබේ අදහස් පහළින් Comment කරන්න, ඒ වගේම ඔබේ යහළුවන්ටත් දැනගන්න Share කරන්න අමතක කරන්න එපා.

#Vishwakarma #RaviMaruwa #LagnaPalapala #AstrologySinhala #SriLankaAstrology 

Vishwakarma, Ravi maruwa, July 16 graha maruwa, Kataka rashiya, lagna palapala Sinhala, Sinhala astrology predictions, Mesha lagna, Vrushabha lagna, Mithuna lagna, Kataka lagna, Sinha lagna, Kanya lagna, Thula lagna, Vrushchika lagna, Dhanu lagna, Makara lagna, Kumbha lagna, Meena lagna, astrology Sri Lanka, daily horoscope Sinhala, life changing predictions, Sri Lanka trending

How will Ravi transit in Cancer affect my zodiac sign
July 16 Ravi maruwa full predictions Sinhala
Lagna palapala July Sinhala astrology updates
Sun moving to Cancer astrological impact Sri Lanka
Will I go abroad after the new graha maruwa
Which signs will get rich in July astrology
Astrological predictions for Sri Lanka lagna palapala
What does Ravi entering Kataka mean for my future
Sinhala astrology educational success predictions
Business and career horoscope Sinhala Ravi transit

✅ Subscribe කරලා එකතු වුනු හැමෝටම ස්තුතියි 
✅තාමත් අපිව Subscribe කරලා නැත්තම් දැන්ම අපිව Subscribe කරලා එකතු වෙන්න
✅ Like   ✅ Share   ✅ Comment   ✅ Subscribe",Vishwakarma|විශ්වකර්ම|vishwakarma.lk|විශ්වකර්ම ශ්‍රී ලංකා|Vishwakarma Sri Lanka|විශ්වකර්ම විශ්ලේෂණ|ජ්‍යෝතිෂය|Astrology|පලාපල|Lagna Palapala|ලග්න පලාපල|Horoscope|ග්‍රහ මාරු|Graha Maru|විශ්ව ශක්තිය|Universal Energy|Jyothishya|Jyothishya Sinhala|දේශපාලන විශ්ලේෂණ|Political Analysis|ප්‍රවෘත්ති|Sri Lanka News|හෙළ ඔසු|Hela Osu|සෞඛ්‍ය රහස්|Traditional Wellness|Sinhala News|Sinhala Astrology|Trending Sinhala,2026-07-17T00:30:07Z,22,People & Blogs,PT29M6S,hd,false,si,si,https://i.ytimg.com/vi/ucrsDqdYaWw/hqdefault.jpg,False
AF9rk5ago1c,UCckltLEhFLv8Xz_lQhYfwmg,පක්ෂයට වැඩ කරපු කෙනෙක් පොලිසියට දාලා පොලිසිය අතට අරන්  - Hiru News,"පක්ෂයට වැඩ කරපු කෙනෙක් පොලිසියට දාලා පොලිසිය අතට අරන්. පාර්ලිමේන්තුවේ ප්‍රධාන විපක්ෂය මේ ප්‍රශ්න ගැන කතා කරනවා මදි - Hiru News

#HiruMedia #HiruSinhalaNews #HiruEnglishNews #LKA #Srilanka #TruthAtAllCosts",hiru news|hiru tv|hiru tv news|hiru news live|hiru tv news live|hiru news today|හිරු|හිරු ප්‍රවෘත්ති|හිරු නිවුස්|hiru news 11.55|hiru news 6.55|hiru news 9.55|breaking news|latest news|sri lanka news|sinhala news|english news|HiruMedia|News 2024,2026-07-16T20:04:26Z,25,News & Politics,PT51S,hd,false,si,si,https://i.ytimg.com/vi/AF9rk5ago1c/hqdefault.jpg,False
sO64ETHBF9k,UCckltLEhFLv8Xz_lQhYfwmg,නවගමුව වෙඩි තැබීම බරපතල තුවාල ලැබූ තරුණයා මරුට - Hiru News,"නවගමුව වෙඩි තැබීම බරපතල තුවාල ලැබූ තරුණයා මරුට - Hiru News

#HiruMedia #HiruSinhalaNews #HiruEnglishNews #LKA #Srilanka #TruthAtAllCosts",hiru news|hiru tv|hiru tv news|hiru news live|hiru tv news live|hiru news today|හිරු|හිරු ප්‍රවෘත්ති|හිරු නිවුස්|hiru news 11.55|hiru news 6.55|hiru news 9.55|breaking news|latest news|sri lanka news|sinhala news|english news|HiruMedia|News 2024,2026-07-17T01:33:38Z,25,News & Politics,PT1M27S,hd,false,si,si,https://i.ytimg.com/vi/sO64ETHBF9k/hqdefault.jpg,False
dBzS35ZjYrU,UCRDDfbYPHX_GUJ4lcQYTc8A,Kodukari (කෝඩුකාරි) | Episode 300 | 17th July 2026 | TV Derana,"Kodukari (කෝඩුකාරි) | Episode 300 | 17th July 2026 | TV Derana

Watch TV Derana Programmes & More Updates
https://www.youtube.com/channel/UCRDDfbYPHX_GUJ4lcQYTc8A

Kodukari (කෝඩුකාරි)

Director : Thilina Borelassa

Producer : Janaka Siriwardana

Music Director : Thilina Tharaka

Script Writer : Lakshan Chathuhewa

Cast : Dinusha Disanayake, Janudi Senaya Akurugoda, Mahendra Weerarathne, Gamini Aponsu, Dileepa Manohara, Chaminda Batukotuwa, Daminda Nandarathne, Chamodya Aberathne, Harshani Disanayake, Sewwandi Hapuarachchi, Indika Madurage, Pradeep Manawaduge, Virajini Lenora

Follow us on
🔗 Facebook 👉🏼 https://www.facebook.com/tvderanaofficial
🔗 Instagram 👉🏼 https://www.instagram.com/tv_derana
🔗 Twitter 👉🏼 https://twitter.com/tvderana
🔗 TikTok 👉🏼 https://www.tiktok.com/@tvderanaofficial

TV Derana
SRI LANKA'S PREMIUM ENTERTAINMENT EXPERIENCE

#TVDerana #DeranaLK #kodukari #kodukariteledrama",TV Derana|Derana TV|Derana Teledramas|DeranaLK|TV Derana Offcial|Derana Programs|Derana Entertainment|Derana Viral Clips|Tv Derana New|Derana Teledrama|tv derana official|Thilina Borelassa|Dinusha Disanayake|Janudi Senaya Akurugoda|Mahendra Weerarathne|Gamini Aponsu|Dileepa Manohara|Chaminda Batukotuwa|Chamodya Aberathne|Harshani Disanayake|Sewwandi Hapuarachchi|kodukariteledrama|newteledrama|Kodukari (කෝඩුකාරි) | Episode 300 | 17th July 2026 | TV Derana,2026-07-17T13:00:06Z,24,Entertainment,PT18M50S,hd,false,en,en,https://i.ytimg.com/vi/dBzS35ZjYrU/hqdefault.jpg,False
TamX-R77t60,UCh9qXeL8eP3Txra2908xksg,August 7th & 8th | Yohani Live with Orchestra “Aadarei” | Tickets available on: www.aadarei.com,"August 7th & 8th
Yohani Live with Orchestra “Aadarei”
at Musaeus College Auditorium

Tickets available on: www.aadarei.com

For two nights only, Yohani invites you into the most intimate show of her career. Aadarei, meaning ""love"" in Sinhala, is a special evening at Colombo's Musaeus College Auditorium, where Yohani performs her most loved songs reimagined for live orchestral arrangement. From the global phenomenon that took her name around the world, to the ballads and anthems Sri Lanka has grown up with, every song has been rebuilt from the ground up, stripped back, dressed in strings, and performed in a way you've never heard them before. This is Yohani as you've never experienced her: grand and cinematic, yet personal and intimate. The setlist moves across Sinhala, Hindi, and English, 120 minutes of music, memory, and the songs that made her ours.
Presented by Outright Play. Strictly limited capacity, two nights, one venue, one unforgettable ensemble. Seating is allocated by ticket category. Please arrive before show start time. Late entry may be restricted during the performance. No outside food or beverages permitted. Recording and flash photography may be restricted.

#Aadarei #Yohani #LiveWithOrchestra #Colombo",,2026-07-17T13:04:06Z,10,Music,PT39S,hd,false,pa,en,https://i.ytimg.com/vi/TamX-R77t60/hqdefault.jpg,False
6XgKKDPICg0,UCckltLEhFLv8Xz_lQhYfwmg,"""පූර්ව ළමාවිය අධ්‍යාපනය, අධ්‍යාපන ක්‍රියාවලියේ කොටසක් බවට පත් කරනවා""- අගමැතිනි හරිනි - Hiru News","""පූර්ව ළමාවිය අධ්‍යාපනය, අධ්‍යාපන ක්‍රියාවලියේ කොටසක් බවට පත් කරනවා""- අගමැතිනි හරිනි - Hiru News

#HiruMedia #HiruSinhalaNews #HiruEnglishNews #LKA #Srilanka #TruthAtAllCosts",hiru news|hiru tv|hiru tv news|hiru news live|hiru tv news live|hiru news today|හිරු|හිරු ප්‍රවෘත්ති|හිරු නිවුස්|hiru news 11.55|hiru news 6.55|hiru news 9.55|breaking news|latest news|sri lanka news|sinhala news|english news|HiruMedia|News 2024,2026-07-17T08:14:13Z,25,News & Politics,PT1M34S,hd,false,si,si,https://i.ytimg.com/vi/6XgKKDPICg0/hqdefault.jpg,False
kWrhrUEqwuk,UCCK3OZi788Ok44K97WAhLKQ,"දුම්කොළ එක්ක 'බුලත් විට' වික්කොත් වැඩ වරදියි | ""විකිණීම සපුරා තහනම්"" | Ada Derana","Ada Derana | ශ්‍රී ලංකාවේ විශ්වසනීය හා ප්‍රමුඛතම පුවත් සපයන්නා

#AdaDerana #News #SriLankaNews #LatestNews #DeranaNews #TVDerana #TrendingNews #ViralNews #SriLanka #SLnews",AdaDerana|News|TvDerana|Sri Lanka|Colombo News|sri lanka news|news today|news derana|news ada derana|ada derana news|news sri lanka|news now|adaderananews|ada derana|latest news|derana news|today news|2026,2026-07-17T08:51:58Z,25,News & Politics,PT21S,hd,false,si,si,https://i.ytimg.com/vi/kWrhrUEqwuk/hqdefault.jpg,False
LwGPQ84_ab8,UCKA7SQOUkD1_z5lr016Q70w,Caramelized onion & egg puffs,,,2026-07-17T07:39:11Z,22,People & Blogs,PT31S,hd,false,en,en,https://i.ytimg.com/vi/LwGPQ84_ab8/hqdefault.jpg,False
NhYpDDtjDqc,UCCK3OZi788Ok44K97WAhLKQ,Ada Derana First At 9.00 - English News 16.07.2026 | Ada Derana,"Ada Derana | ශ්‍රී ලංකාවේ විශ්වසනීය හා ප්‍රමුඛතම පුවත් සපයන්නා

#AdaDerana #News #SriLankaNews #LatestNews #DeranaNews #TVDerana #TrendingNews #ViralNews #SriLanka #SLnews",AdaDerana|News|TvDerana|Sri Lanka|Colombo News|sri lanka news|news today|news derana|news ada derana|ada derana news|news sri lanka|news now|adaderananews|ada derana|latest news|derana news|today news|2026,2026-07-16T18:22:29Z,25,News & Politics,PT28M21S,hd,false,si,si,https://i.ytimg.com/vi/NhYpDDtjDqc/hqdefault.jpg,False
c4QeBy1cBxY,UCOtYyt7W5PmPnwQjWWF_Z-Q,හින්නියාට තියෙන ප්‍රශ්න බලාපල්ලකෝ,"හින්නියාට තියෙන ප්‍රශ්න බලාපල්ලකෝ  

Beddegama - බැද්දේගම | සතියේ දින පහේම රාත්‍රී 9.25 ට හිරු TV තුළින්... 

#HiruTV #HiruTVDigital #BeddegamaHiruTV",hiru tv|hiru tv digital|hiru tv sri lanka|hiru tv live|hiru tv official|hiru tv lk|hiru tv dramas|hiru tv teledramas|dramas hiru tv|teledramas hiru tv|hiru dramas|hiru teledramas|hiru tv programs|hiru tv drama clips|paata kurullo|hiru tv paata kurullo|ron soyaa|hiru tv ron soyaa|akurata yana welawe|podi waddo|happy hour|agara dagara|copy chat|Hiru Kumaru Adare Genalla|Amma|Tharu Adare|Sri Lanka Teledrama|Hiru TV Teledrama,2026-07-17T05:44:40Z,24,Entertainment,PT5M12S,hd,false,si,si,https://i.ytimg.com/vi/c4QeBy1cBxY/hqdefault.jpg,False
AnPSEdck5VU,UCckltLEhFLv8Xz_lQhYfwmg,ඉන්දු ශ්‍රී ලංකා තාක්ෂණික සහයෝගීතාව ශක්තිමත් කිරීමේ උපදේශන වැඩසටහන කොළඹදී  - Hiru News,"ඉන්දු ශ්‍රී ලංකා තාක්ෂණික සහයෝගීතාව ශක්තිමත් කිරීමේ උපදේශන වැඩසටහන කොළඹදී  - Hiru News

#HiruMedia #HiruSinhalaNews #HiruEnglishNews #LKA #Srilanka #TruthAtAllCosts",hiru news|hiru tv|hiru tv news|hiru news live|hiru tv news live|hiru news today|හිරු|හිරු ප්‍රවෘත්ති|හිරු නිවුස්|hiru news 11.55|hiru news 6.55|hiru news 9.55|breaking news|latest news|sri lanka news|sinhala news|english news|HiruMedia|News 2024,2026-07-17T10:11:36Z,25,News & Politics,PT50S,hd,false,si,si,https://i.ytimg.com/vi/AnPSEdck5VU/hqdefault.jpg,False
c7cJfRCvk7U,UCckltLEhFLv8Xz_lQhYfwmg,"""උපරිමාධිකරණ විනිසුරුවන්ගේ ධුර කාලය වැඩි කරන්න විතරක් ආණ්ඩුව උනන්දු ඇයි?"" - Hiru News","""උපරිමාධිකරණ විනිසුරුවන්ගේ ධුර කාලය වැඩි කරන්න විතරක් ආණ්ඩුව උනන්දු ඇයි?"" - ""ආණ්ඩුව දේශපාලන වුවමනාවක් මතම මේක ගේනවා කියන එක පැහැදිලියි"" - Hiru News

#HiruMedia #HiruSinhalaNews #HiruEnglishNews #LKA #Srilanka #TruthAtAllCosts",hiru news|hiru tv|hiru tv news|hiru news live|hiru tv news live|hiru news today|හිරු|හිරු ප්‍රවෘත්ති|හිරු නිවුස්|hiru news 11.55|hiru news 6.55|hiru news 9.55|breaking news|latest news|sri lanka news|sinhala news|english news|HiruMedia|News 2024,2026-07-16T19:47:07Z,25,News & Politics,PT8M53S,hd,false,si,si,https://i.ytimg.com/vi/c7cJfRCvk7U/hqdefault.jpg,False
jNYqJngPw5c,UCaIc6SgS90ud_RgMSC6hW_w,Bolt Anayak (බෝල්ට් ඇණයක්) | Episode 32 | 17th July 2026 | Swarnavahini TV,"Bolt Anayak (බෝල්ට් ඇණයක්) | Episode 32 | 17th July 2026 | Swarnavahini TV

Watch the latest teledramas on the Swarnavahini YouTube Channel featuring full episodes of the best Sri Lankan daily drama updates! 🔥

Subscribe now and turn on notifications! 👇
🔗 https://www.youtube.com/channel/UCaIc6SgS90ud_RgMSC6hW_w?sub_confirmation=1

🔹 Watch the Full Playlist: https://www.youtube.com/playlist?list=PLB-GuAsjHIZbFjgUqUI3lobREixiZVedc

🌐 FOLLOW US:
🔹 Facebook: https://www.facebook.com/swarnavahini
🔹 Instagram: https://www.instagram.com/swarnavahini.tv
🔹 TikTok: https://www.tiktok.com/@swarnavahinisl
🔹 Website: https://swarnavahini.lk

© 2026 Swarnavahini. All Rights Reserved.

#BoltAnayak #බෝල්ට්ඇණයක් #Swarnavahini #SwarnavahiniDrama #SinhalaTeledrama",swarnavahini|swarnavahini tv|sinhala teledrama|new teledrama|new drama|swarnavahini teledramas|sri lankan teledrama|swarnavahini digital|new sinhala teledrama|best sinhala teledramas|sinhala drama|drama|best drama|best sinhala teledrama|sinhala best teledrama|teledrama sinhala|bolt anayak|shehani kahandawala|piumi srinayaka|piumi botheju|sri lankan drama|new drama episode|bolt anayak teledrama|drama series|drama recap|today episode,2026-07-17T14:00:06Z,24,Entertainment,PT19M9S,hd,false,si,si,https://i.ytimg.com/vi/jNYqJngPw5c/hqdefault.jpg,False
